baseFare,reservationCharge,superfastCharge,fuelAmount,totalConcession,tatkalFare,serviceTax,otherCharge,cateringCharge,dynamicFare,totalFare,availability,trainNumber,timeStamp,fromStnCode,toStnCode,classCode,distance,duration
215,20,0,0.0,0,0,0.0,0,0,0,235,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0385'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0386'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0387'}]",3250,2023-10-30 06:55:42.547924,RJPB,BEHS,SL,72,105.0
693,40,0,0.0,0,0,37.0,0,0,0,770,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0043'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0047'}]",3250,2023-10-30 06:55:42.547924,RJPB,NLD,3A,85,119.0
215,20,0,0.0,0,0,0.0,0,0,0,235,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0384'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0385'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0386'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0387'}]",3250,2023-10-30 06:55:42.547924,RJPB,NLD,SL,85,119.0
693,40,0,0.0,0,0,37.0,0,0,0,770,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0043'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0047'}]",3250,2023-10-30 06:55:42.547924,RJPB,RGD,3A,96,172.0
215,20,0,0.0,0,0,0.0,0,0,0,235,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0384'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0385'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0386'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0387'}]",3250,2023-10-30 06:55:42.547924,RJPB,RGD,SL,96,172.0
693,40,0,0.0,0,0,37.0,0,0,0,770,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0043'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0047'}]",3250,2023-10-30 06:55:42.547924,GZH,PNC,3A,3,7.0
215,20,0,0.0,0,0,0.0,0,0,0,235,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0385'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0386'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0387'}]",3250,2023-10-30 06:55:42.547924,GZH,PNC,SL,3,7.0
693,40,0,0.0,0,0,37.0,0,0,0,770,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0043'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0047'}]",3250,2023-10-30 06:55:42.547924,GZH,FUT,3A,15,19.0
215,20,0,0.0,0,0,0.0,0,0,0,235,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0385'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0386'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0387'}]",3250,2023-10-30 06:55:42.547924,GZH,FUT,SL,15,19.0
693,40,0,0.0,0,0,37.0,0,0,0,770,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0043'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0047'}]",3250,2023-10-30 06:55:42.547924,GZH,KOO,3A,24,29.0
215,20,0,0.0,0,0,0.0,0,0,0,235,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0385'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0386'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0387'}]",3250,2023-10-30 06:55:42.547924,GZH,KOO,SL,24,29.0
693,40,0,0.0,0,0,37.0,0,0,0,770,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0043'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0047'}]",3250,2023-10-30 06:55:42.547924,GZH,KWO,3A,30,38.0
215,20,0,0.0,0,0,0.0,0,0,0,235,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0385'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0386'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0387'}]",3250,2023-10-30 06:55:42.547924,GZH,KWO,SL,30,38.0
693,40,0,0.0,0,0,37.0,0,0,0,770,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0043'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0047'}]",3250,2023-10-30 06:55:42.547924,GZH,BKP,3A,39,62.0
215,20,0,0.0,0,0,0.0,0,0,0,235,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0385'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0386'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0387'}]",3250,2023-10-30 06:55:42.547924,GZH,BKP,SL,39,62.0
693,40,0,0.0,0,0,37.0,0,0,0,770,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0043'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0047'}]",3250,2023-10-30 06:55:42.547924,GZH,HRT,3A,49,76.0
215,20,0,0.0,0,0,0.0,0,0,0,235,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0385'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0386'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0387'}]",3250,2023-10-30 06:55:42.547924,GZH,HRT,SL,49,76.0
693,40,0,0.0,0,0,37.0,0,0,0,770,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0043'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0047'}]",3250,2023-10-30 06:55:42.547924,GZH,BEHS,3A,68,97.0
215,20,0,0.0,0,0,0.0,0,0,0,235,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0385'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0386'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0387'}]",3250,2023-10-30 06:55:42.547924,GZH,BEHS,SL,68,97.0
693,40,0,0.0,0,0,37.0,0,0,0,770,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0043'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0047'}]",3250,2023-10-30 06:55:42.547924,GZH,NLD,3A,81,111.0
215,20,0,0.0,0,0,0.0,0,0,0,235,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0384'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0385'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0386'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0387'}]",3250,2023-10-30 06:55:42.547924,GZH,NLD,SL,81,111.0
693,40,0,0.0,0,0,37.0,0,0,0,770,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0043'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0047'}]",3250,2023-10-30 06:55:42.547924,GZH,RGD,3A,92,164.0
215,20,0,0.0,0,0,0.0,0,0,0,235,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0384'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0385'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0386'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0387'}]",3250,2023-10-30 06:55:42.547924,GZH,RGD,SL,92,164.0
693,40,0,0.0,0,0,37.0,0,0,0,770,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0043'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0047'}]",3250,2023-10-30 06:55:42.547924,PNC,FUT,3A,12,12.0
215,20,0,0.0,0,0,0.0,0,0,0,235,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0385'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0386'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0387'}]",3250,2023-10-30 06:55:42.547924,PNC,FUT,SL,12,12.0
693,40,0,0.0,0,0,37.0,0,0,0,770,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0043'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0047'}]",3250,2023-10-30 06:55:42.547924,PNC,KOO,3A,21,22.0
215,20,0,0.0,0,0,0.0,0,0,0,235,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0385'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0386'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0387'}]",3250,2023-10-30 06:55:42.547924,PNC,KOO,SL,21,22.0
693,40,0,0.0,0,0,37.0,0,0,0,770,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0043'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0047'}]",3250,2023-10-30 06:55:42.547924,PNC,KWO,3A,27,31.0
215,20,0,0.0,0,0,0.0,0,0,0,235,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0385'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0386'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0387'}]",3250,2023-10-30 06:55:42.547924,PNC,KWO,SL,27,31.0
693,40,0,0.0,0,0,37.0,0,0,0,770,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0043'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0047'}]",3250,2023-10-30 06:55:42.547924,PNC,BKP,3A,36,55.0
215,20,0,0.0,0,0,0.0,0,0,0,235,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0385'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0386'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0387'}]",3250,2023-10-30 06:55:42.547924,PNC,BKP,SL,36,55.0
693,40,0,0.0,0,0,37.0,0,0,0,770,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0043'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0047'}]",3250,2023-10-30 06:55:42.547924,PNC,HRT,3A,46,69.0
215,20,0,0.0,0,0,0.0,0,0,0,235,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0385'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0386'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0387'}]",3250,2023-10-30 06:55:42.547924,PNC,HRT,SL,46,69.0
693,40,0,0.0,0,0,37.0,0,0,0,770,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0043'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0047'}]",3250,2023-10-30 06:55:42.547924,PNC,BEHS,3A,65,90.0
215,20,0,0.0,0,0,0.0,0,0,0,235,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0385'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0386'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0387'}]",3250,2023-10-30 06:55:42.547924,PNC,BEHS,SL,65,90.0
693,40,0,0.0,0,0,37.0,0,0,0,770,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0043'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0047'}]",3250,2023-10-30 06:55:42.547924,PNC,NLD,3A,78,104.0
215,20,0,0.0,0,0,0.0,0,0,0,235,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0384'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0385'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0386'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0387'}]",3250,2023-10-30 06:55:42.547924,PNC,NLD,SL,78,104.0
693,40,0,0.0,0,0,37.0,0,0,0,770,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0043'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0047'}]",3250,2023-10-30 06:55:42.547924,PNC,RGD,3A,89,157.0
215,20,0,0.0,0,0,0.0,0,0,0,235,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0384'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0385'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0386'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0387'}]",3250,2023-10-30 06:55:42.547924,PNC,RGD,SL,89,157.0
693,40,0,0.0,0,0,37.0,0,0,0,770,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0043'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0047'}]",3250,2023-10-30 06:55:42.547924,FUT,KOO,3A,9,10.0
215,20,0,0.0,0,0,0.0,0,0,0,235,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0385'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0386'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0387'}]",3250,2023-10-30 06:55:42.547924,FUT,KOO,SL,9,10.0
693,40,0,0.0,0,0,37.0,0,0,0,770,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0043'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0047'}]",3250,2023-10-30 06:55:42.547924,FUT,KWO,3A,15,19.0
215,20,0,0.0,0,0,0.0,0,0,0,235,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0385'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0386'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0387'}]",3250,2023-10-30 06:55:42.547924,FUT,KWO,SL,15,19.0
693,40,0,0.0,0,0,37.0,0,0,0,770,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0043'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0047'}]",3250,2023-10-30 06:55:42.547924,FUT,BKP,3A,24,43.0
215,20,0,0.0,0,0,0.0,0,0,0,235,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0385'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0386'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0387'}]",3250,2023-10-30 06:55:42.547924,FUT,BKP,SL,24,43.0
693,40,0,0.0,0,0,37.0,0,0,0,770,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0043'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0047'}]",3250,2023-10-30 06:55:42.547924,FUT,HRT,3A,34,57.0
215,20,0,0.0,0,0,0.0,0,0,0,235,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0385'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0386'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0387'}]",3250,2023-10-30 06:55:42.547924,FUT,HRT,SL,34,57.0
693,40,0,0.0,0,0,37.0,0,0,0,770,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0043'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0047'}]",3250,2023-10-30 06:55:42.547924,FUT,BEHS,3A,53,78.0
215,20,0,0.0,0,0,0.0,0,0,0,235,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0385'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0386'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0387'}]",3250,2023-10-30 06:55:42.547924,FUT,BEHS,SL,53,78.0
693,40,0,0.0,0,0,37.0,0,0,0,770,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0043'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0047'}]",3250,2023-10-30 06:55:42.547924,FUT,NLD,3A,66,92.0
215,20,0,0.0,0,0,0.0,0,0,0,235,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0384'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0385'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0386'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0387'}]",3250,2023-10-30 06:55:42.547924,FUT,NLD,SL,66,92.0
693,40,0,0.0,0,0,37.0,0,0,0,770,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0043'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0047'}]",3250,2023-10-30 06:55:42.547924,FUT,RGD,3A,77,145.0
215,20,0,0.0,0,0,0.0,0,0,0,235,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0384'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0385'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0386'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0387'}]",3250,2023-10-30 06:55:42.547924,FUT,RGD,SL,77,145.0
693,40,0,0.0,0,0,37.0,0,0,0,770,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0047'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0043'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0047'}]",3250,2023-10-30 06:55:42.547924,KOO,KWO,3A,6,9.0
215,20,0,0.0,0,0,0.0,0,0,0,235,"[{'date': '4-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '5-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '6-11-2023', 'status': 'AVAILABLE-0387'}, {'date': '7-11-2023', 'status': 'AVAILABLE-0385'}, {'date': '8-11-2023', 'status': 'AVAILABLE-0386'}, {'date': '9-11-2023', 'status': 'AVAILABLE-0387'}]",3250,2023-10-30 06:55:42.547924,KOO,KWO,SL,6,9.0
